cod_ibge,nome,variavel,populacao_estimada,integrado_snt,p_value,tau
3548005,Santo Antonio de Posse,Sinistros com vítimas feridas - pedestres,23779,Sim,0.5421489485177389,-0.0597946097588844
3548054,Santo Antonio do Aracanguá,Sinistros com vítimas feridas - pedestres,8568,Não,0.8284681270609504,-0.022448353750784644
3548104,Santo Antonio do Jardim,Sinistros com vítimas feridas - pedestres,6237,Sim,0.1013015813849262,0.15989490546137491
3548203,Santo Antonio do Pinhal,Sinistros com vítimas feridas - pedestres,7294,Sim,0.5374546118808794,0.060931245894986885
3548302,Santo Expedito,Sinistros com vítimas feridas - pedestres,3063,Não,0.2815792084261472,-0.10584592333358621
3548401,Santópolis do Aguapeí,Sinistros com vítimas feridas - pedestres,3933,Não,0.27294666256812566,-0.10679057503580786
3548500,Santos,Sinistros com vítimas feridas - pedestres,429567,Sim,0.41435146921548144,-0.06735853430665545
3548609,São Bento do Sapucaí,Sinistros com vítimas feridas - pedestres,11948,Não,0.03482553221729085,0.2043523349450644
3548708,São Bernardo do Campo,Sinistros com vítimas feridas - pedestres,840499,Sim,0.026808342703529484,0.18039962267641663
3548807,São Caetano do Sul,Sinistros com vítimas feridas - pedestres,172109,Sim,0.3440962050973097,0.08186036410882122
3548906,São Carlos,Sinistros com vítimas feridas - pedestres,265294,Sim,0.6178841532932925,0.04275209921299731
3549003,São Francisco,Sinistros com vítimas feridas - pedestres,2629,Não,0.5156922216117295,0.0641381535736704
3549102,São João da Boa Vista,Sinistros com vítimas feridas - pedestres,95762,Sim,0.8296261978483866,-0.01937586898647043
3549201,São João das Duas Pontes,Sinistros com vítimas feridas - pedestres,2622,Não,NA,NA
3549250,São João de Iracema,Sinistros com vítimas feridas - pedestres,1880,Não,NA,NA
3549300,São João do Pau d'Alho,Sinistros com vítimas feridas - pedestres,2288,Não,0.37372759084778695,0.08782959595765664
3549409,São Joaquim da Barra,Sinistros com vítimas feridas - pedestres,49815,Sim,0.0033461552478336017,0.27978822731900793
3549508,São José da Bela Vista,Sinistros com vítimas feridas - pedestres,7690,Não,0.6288590757223551,0.04810361518025281
3549607,São José do Barreiro,Sinistros com vítimas feridas - pedestres,3898,Não,NA,NA
3549706,São José do Rio Pardo,Sinistros com vítimas feridas - pedestres,53416,Sim,1.2606238838918342e-4,0.3567942482752361
3549805,São José do Rio Preto,Sinistros com vítimas feridas - pedestres,501597,Sim,0.001988581799659105,-0.25459886042656105
3549904,São José dos Campos,Sinistros com vítimas feridas - pedestres,724756,Sim,9.89509026031661e-7,0.3971590804366985
3549953,São Lourenço da Serra,Sinistros com vítimas feridas - pedestres,16458,Sim,0.25516486943570416,-0.10715558675173849
3550001,São Luís do Paraitinga,Sinistros com vítimas feridas - pedestres,10497,Sim,0.29226316844644346,0.10215992779759464
3550100,São Manuel,Sinistros com vítimas feridas - pedestres,38166,Sim,0.5049754834900888,0.06169992058188451
3550209,São Miguel Arcanjo,Sinistros com vítimas feridas - pedestres,32904,Sim,0.006731274479616224,0.26130281171678743
3550308,São Paulo,Sinistros com vítimas feridas - pedestres,11895578,Sim,0.8997134197946959,0.010395436624215965
3550407,São Pedro,Sinistros com vítimas feridas - pedestres,39725,Sim,0.9550678351882016,0.00580587795872802
3550506,São Pedro do Turvo,Sinistros com vítimas feridas - pedestres,7333,Não,0.016829314667838692,-0.23101119326263747
3550605,São Roque,Sinistros com vítimas feridas - pedestres,81342,Sim,0.8079741483811249,0.021828541925776098
3550704,São Sebastião,Sinistros com vítimas feridas - pedestres,84019,Sim,0.458869215184639,0.06670771194907285
3550803,São Sebastião da Grama,Sinistros com vítimas feridas - pedestres,10484,Não,0.3093120280344486,0.09941413803918914
3550902,São Simão,Sinistros com vítimas feridas - pedestres,13590,Sim,0.1687271993498109,0.13336309386126377
3551009,São Vicente,Sinistros com vítimas feridas - pedestres,338407,Sim,0.8915237543223788,0.011681164308894534
3551108,Sarapuí,Sinistros com vítimas feridas - pedestres,10632,Sim,0.48770595857819926,-0.06716287631404237
3551207,Sarutaiá,Sinistros com vítimas feridas - pedestres,3769,Não,0.12236001667823918,-0.15088674177341013
3551306,Sebastianópolis do Sul,Sinistros com vítimas feridas - pedestres,3187,Sim,0.16017186663927538,0.13737449624146295
3551405,Serra Azul,Sinistros com vítimas feridas - pedestres,13058,Não,0.45940313022789214,-0.07201437533273065
3551504,Serrana,Sinistros com vítimas feridas - pedestres,45408,Sim,0.07821747078365825,0.16634952360089153
3551603,Serra Negra,Sinistros com vítimas feridas - pedestres,30920,Sim,0.007061485335787866,0.2540602847370223
3551702,Sertãozinho,Sinistros com vítimas feridas - pedestres,131600,Sim,0.2014003462859796,0.11066883342708926
3551801,Sete Barras,Sinistros com vítimas feridas - pedestres,12912,Sim,0.10647398086861004,-0.1545716194397314
3551900,Severínia,Sinistros com vítimas feridas - pedestres,14724,Sim,0.2949704060039566,-0.10079862853412186
3552007,Silveiras,Sinistros com vítimas feridas - pedestres,6313,Sim,0.42610190270497333,0.07882143226969185
3552106,Socorro,Sinistros com vítimas feridas - pedestres,41405,Sim,0.03080750353186135,0.20747165215401012
3552205,Sorocaba,Sinistros com vítimas feridas - pedestres,757459,Sim,0.9365573231760816,0.006855985303865574
3552304,Sud Mennucci,Sinistros com vítimas feridas - pedestres,7466,Sim,0.4825252123138823,-0.06981326858172707
3552403,Sumaré,Sinistros com vítimas feridas - pedestres,289787,Sim,1.8637723406966122e-4,0.3200234061496272
3552502,Suzano,Sinistros com vítimas feridas - pedestres,318765,Sim,0.4507494097992825,-0.06332748411295844
3552551,Suzanápolis,Sinistros com vítimas feridas - pedestres,3464,Sim,NA,NA
3552601,Tabapuã,Sinistros com vítimas feridas - pedestres,11499,Sim,0.6075812708804254,0.05024258744143999
3552700,Tabatinga,Sinistros com vítimas feridas - pedestres,14994,Não,0.3722659012249079,-0.08612651197918374
3552809,Taboão da Serra,Sinistros com vítimas feridas - pedestres,284274,Sim,0.015064654655994311,-0.20667713392536202
3552908,Taciba,Sinistros com vítimas feridas - pedestres,6399,Sim,0.6396668933244998,-0.04729285936181511
3553005,Taguaí,Sinistros com vítimas feridas - pedestres,13006,Sim,0.4520016617545166,-0.07290434412702422
3553104,Taiaçu,Sinistros com vítimas feridas - pedestres,5751,Não,0.9254007598855972,-0.01126020460995598
3553203,Taiúva,Sinistros com vítimas feridas - pedestres,6733,Não,0.7011966041165166,-0.03823366266714109
3553302,Tambaú,Sinistros com vítimas feridas - pedestres,21682,Sim,0.3514106157577782,0.09096974910457707
3553401,Tanabi,Sinistros com vítimas feridas - pedestres,26021,Sim,0.6828533390096656,0.039141565667761176
3553500,Tapiraí,Sinistros com vítimas feridas - pedestres,8122,Não,0.5609355537261023,0.056975854840560815
3553609,Tapiratiba,Sinistros com vítimas feridas - pedestres,11936,Não,0.22736248621352761,0.11728942683473478
3553658,Taquaral,Sinistros com vítimas feridas - pedestres,2652,Não,0.5070751398051545,0.06477635987547098
3553708,Taquaritinga,Sinistros com vítimas feridas - pedestres,53322,Sim,0.43794327077875334,-0.0727287548182109
3553807,Taquarituba,Sinistros com vítimas feridas - pedestres,24863,Sim,0.7660669787115447,-0.028981933733753733
3553856,Taquarivaí,Sinistros com vítimas feridas - pedestres,7112,Sim,0.8679739408604014,-0.016881261115806113
3553906,Tarabaí,Sinistros com vítimas feridas - pedestres,6635,Não,0.3657573143144833,-0.08833294478270527
3553955,Tarumã,Sinistros com vítimas feridas - pedestres,15248,Sim,0.12038650596336524,0.14933863086298832
3554003,Tatuí,Sinistros com vítimas feridas - pedestres,128560,Sim,0.4399218579617267,-0.06643092169092416
3554102,Taubaté,Sinistros com vítimas feridas - pedestres,321298,Sim,0.07999545823121952,0.14760344933936095
3554201,Tejupá,Sinistros com vítimas feridas - pedestres,4142,Não,0.9626595111286443,-0.006756122765973587
3554300,Teodoro Sampaio,Sinistros com vítimas feridas - pedestres,22559,Sim,0.5957914356570785,-0.05026055837044742
3554409,Terra Roxa,Sinistros com vítimas feridas - pedestres,7985,Sim,0.18843159379703667,-0.12728880585267363
3554508,Tietê,Sinistros com vítimas feridas - pedestres,38690,Sim,0.36460181128411895,0.08394556075655395
3554607,Timburi,Sinistros com vítimas feridas - pedestres,2490,Não,0.4825252123138823,-0.06981326858172707
3554656,Torre de Pedra,Sinistros com vítimas feridas - pedestres,2063,Não,0.7787880569154962,0.029276531985885545
3554706,Torrinha,Sinistros com vítimas feridas - pedestres,9484,Sim,0.27674610039153574,0.1057904634195647
3554755,Trabiju,Sinistros com vítimas feridas - pedestres,1719,Não,0.7080087982564824,-0.03828469567385033
3554805,Tremembé,Sinistros com vítimas feridas - pedestres,53083,Sim,0.0059160646391963854,0.263793419371669
3554904,Três Fronteiras,Sinistros com vítimas feridas - pedestres,7013,Não,0.16656268173738595,-0.13469012250470785
3554953,Tuiuti,Sinistros com vítimas feridas - pedestres,6947,Não,0.6065662637878428,0.0517969412057975
3555000,Tupã,Sinistros com vítimas feridas - pedestres,65416,Sim,0.1729574693613473,-0.12066709078708875
3555109,Tupi Paulista,Sinistros com vítimas feridas - pedestres,16206,Sim,0.04424983199542939,-0.19213218010688862
3555208,Turiúba,Sinistros com vítimas feridas - pedestres,1839,Não,NA,NA
3555307,Turmalina,Sinistros com vítimas feridas - pedestres,1672,Não,0.7769213274105322,-0.028862169108151682
3555356,Ubarana,Sinistros com vítimas feridas - pedestres,5456,Não,NA,NA
3555406,Ubatuba,Sinistros com vítimas feridas - pedestres,96598,Sim,0.13619394717849553,0.1297128976510991
3555505,Ubirajara,Sinistros com vítimas feridas - pedestres,5265,Não,0.264136875256031,-0.10903486107523969
3555604,Uchôa,Sinistros com vítimas feridas - pedestres,10627,Não,0.9523456446736592,-0.0068993780491020465
3555703,União Paulista,Sinistros com vítimas feridas - pedestres,1628,Sim,0.2815792084261472,-0.10584592333358621
3555802,Urânia,Sinistros com vítimas feridas - pedestres,8973,Não,0.9209574123584585,0.010341966512217733
3555901,Uru,Sinistros com vítimas feridas - pedestres,1419,Não,NA,NA
3556008,Urupês,Sinistros com vítimas feridas - pedestres,14038,Sim,0.22782695244191448,-0.11705948358151586
3556107,Valentim Gentil,Sinistros com vítimas feridas - pedestres,14531,Não,1,7.861841731847803e-4
3556206,Valinhos,Sinistros com vítimas feridas - pedestres,131277,Sim,0.3503329196340977,0.08395994440896053
3556305,Valparaíso,Sinistros com vítimas feridas - pedestres,24723,Sim,0.9516355056083043,0.006494495451612462
3556354,Vargem,Sinistros com vítimas feridas - pedestres,10805,Sim,0.7675932074318964,-0.029320085095873773
3556404,Vargem Grande do Sul,Sinistros com vítimas feridas - pedestres,41226,Sim,0.01951086116205777,0.22034261002151398
3556453,Vargem Grande Paulista,Sinistros com vítimas feridas - pedestres,52103,Sim,0.9014260032075332,0.012152492256063867
3556503,Várzea Paulista,Sinistros com vítimas feridas - pedestres,119576,Sim,2.875694313595704e-5,0.3686035651448706
3556602,Vera Cruz,Sinistros com vítimas feridas - pedestres,10294,Não,0.48069518979211623,0.06899378049102046
3556701,Vinhedo,Sinistros com vítimas feridas - pedestres,79235,Sim,0.12674931480597582,-0.13775241854078613
3556800,Viradouro,Sinistros com vítimas feridas - pedestres,17681,Sim,0.7082057106326936,0.03684456412372266
3556909,Vista Alegre do Alto,Sinistros com vítimas feridas - pedestres,8327,Sim,0.3593173383295708,-0.08979341500313857
3556958,Vitória Brasil,Sinistros com vítimas feridas - pedestres,1826,Sim,0.9254007598855972,0.01126020460995598
3557006,Votorantim,Sinistros com vítimas feridas - pedestres,132849,Sim,0.8442916562010667,0.017388420045312346
3557105,Votuporanga,Sinistros com vítimas feridas - pedestres,100159,Sim,0.18978690696944833,-0.11513491312217403
3557154,Zacarias,Sinistros com vítimas feridas - pedestres,2761,Não,NA,NA
3557204,Chavantes,Sinistros com vítimas feridas - pedestres,12411,Não,0.39999766066623765,-0.08192304337191918
3557303,Estiva Gerbi,Sinistros com vítimas feridas - pedestres,11566,Sim,0.4825252123138823,0.06981326858172707
3500105,Adamantina,Sinistros com vítimas feridas - ciclistas,35642,Sim,0.2668419623283378,0.10165666131160807
3500204,Adolfo,Sinistros com vítimas feridas - ciclistas,4478,Sim,0.08926869898887278,-0.16480027011698745
3500303,Aguaí,Sinistros com vítimas feridas - ciclistas,32888,Não,0.6498701672817133,0.04257132235372439
3500402,Águas da Prata,Sinistros com vítimas feridas - ciclistas,7470,Sim,1,0
3500501,Águas de Lindóia,Sinistros com vítimas feridas - ciclistas,18245,Sim,0.34585280150825715,-0.09148662683884917
3500550,Águas de Santa Bárbara,Sinistros com vítimas feridas - ciclistas,7407,Não,0.06431354959122741,0.17958683000627715
3500600,Águas de São Pedro,Sinistros com vítimas feridas - ciclistas,2829,Sim,0.9335864962947554,-0.009620723036050561
3500709,Agudos,Sinistros com vítimas feridas - ciclistas,38879,Sim,0.4577174344274461,0.07239710809611462
3500758,Alambari,Sinistros com vítimas feridas - ciclistas,6330,Não,0.42610190270497333,-0.07882143226969185
3500808,Alfredo Marcondes,Sinistros com vítimas feridas - ciclistas,4556,Não,0.16198773916168904,0.13568776829900692
3500907,Altair,Sinistros com vítimas feridas - ciclistas,3479,Não,0.5121906684219288,0.06530918673774468
3501004,Altinópolis,Sinistros com vítimas feridas - ciclistas,17156,Sim,0.6677029536160997,0.04166776117879336
3501103,Alto Alegre,Sinistros com vítimas feridas - ciclistas,3883,Não,0.26118487267849755,-0.1103500051775686
3501152,Alumínio,Sinistros com vítimas feridas - ciclistas,17591,Sim,0.3368322467551298,-0.09335416570288464
3501202,Álvares Florence,Sinistros com vítimas feridas - ciclistas,3978,Não,0.13798587028045475,0.1443108455407584
3501301,Álvares Machado,Sinistros com vítimas feridas - ciclistas,28250,Não,0.7040429655866595,-0.037277026866992566
3501400,Álvaro de Carvalho,Sinistros com vítimas feridas - ciclistas,4896,Não,NA,NA
3501509,Alvinlândia,Sinistros com vítimas feridas - ciclistas,2923,Não,0.8883049475244356,-0.015764286453938372
3501608,Americana,Sinistros com vítimas feridas - ciclistas,246655,Sim,0.033121651237100265,0.18342946685295033
3501707,Américo Brasiliense,Sinistros com vítimas feridas - ciclistas,33757,Sim,0.425277106912792,0.07610611327003886
3501806,Américo de Campos,Sinistros com vítimas feridas - ciclistas,5975,Sim,0.7422383941270221,-0.03296005402339749
3501905,Amparo,Sinistros com vítimas feridas - ciclistas,69717,Sim,0.3477994823871004,-0.08437958978499108
3502002,Analândia,Sinistros com vítimas feridas - ciclistas,4684,Não,NA,NA
3502101,Andradina,Sinistros com vítimas feridas - ciclistas,61473,Sim,0.15810862427484126,0.12040165229577754
3502200,Angatuba,Sinistros com vítimas feridas - ciclistas,24512,Sim,0.8211071912616795,0.02246076691724678
3502309,Anhembi,Sinistros com vítimas feridas - ciclistas,5766,Não,NA,NA
3502408,Anhumas,Sinistros com vítimas feridas - ciclistas,4108,Não,0.13798587028045475,-0.1443108455407584
3502507,Aparecida,Sinistros com vítimas feridas - ciclistas,33223,Sim,0.22339990935420412,0.11146241380812796
3502606,Aparecida d'Oeste,Sinistros com vítimas feridas - ciclistas,4124,Não,0.12264950038215883,0.14864911724601043
3502705,Apiaí,Sinistros com vítimas feridas - ciclistas,24886,Sim,0.20948237571633035,-0.12188901220080282
3502754,Araçariguama,Sinistros com vítimas feridas - ciclistas,22168,Sim,0.6065662637878428,-0.0517969412057975
3502804,Araçatuba,Sinistros com vítimas feridas - ciclistas,207775,Sim,0.9063828212853728,-0.010136135647687065
3502903,Araçoiaba da Serra,Sinistros com vítimas feridas - ciclistas,33656,Sim,0.16245935156287689,-0.1335398869047942
3503000,Aramina,Sinistros com vítimas feridas - ciclistas,5526,Não,0.5590944729661527,-0.05715561165482733
3503109,Arandu,Sinistros com vítimas feridas - ciclistas,7050,Sim,0.45325470475373647,0.07375887660972097
3503158,Arapeí,Sinistros com vítimas feridas - ciclistas,2355,Não,NA,NA
3503208,Araraquara,Sinistros com vítimas feridas - ciclistas,252318,Sim,0.5890539282544744,0.045989644298024865
3503307,Araras,Sinistros com vítimas feridas - ciclistas,135331,Sim,0.07499515580278393,0.15921182175448675
3503356,Arco Íris,Sinistros com vítimas feridas - ciclistas,2085,Não,NA,NA
3503406,Arealva,Sinistros com vítimas feridas - ciclistas,8280,Sim,0.1248273827961157,0.14897944418575665
3503505,Areias,Sinistros com vítimas feridas - ciclistas,3625,Não,NA,NA
3503604,Areiópolis,Sinistros com vítimas feridas - ciclistas,10257,Não,0.20948237571633035,0.12188901220080282
3503703,Ariranha,Sinistros com vítimas feridas - ciclistas,7653,Não,0.9335864962947554,0.009620723036050561
3503802,Artur Nogueira,Sinistros com vítimas feridas - ciclistas,53157,Sim,0.8296372596738972,0.019867007800531633
3503901,Arujá,Sinistros com vítimas feridas - ciclistas,89943,Sim,0.6528603428293078,0.04222217012430994
3503950,Aspásia,Sinistros com vítimas feridas - ciclistas,1873,Sim,0.6769222390213793,-0.041689799822885766
3504008,Assis,Sinistros com vítimas feridas - ciclistas,104642,Sim,0.005824721261007099,0.23304685463891836
3504107,Atibaia,Sinistros com vítimas feridas - ciclistas,166043,Sim,0.5178202729637409,0.05945508930694399
3504206,Auriflama,Sinistros com vítimas feridas - ciclistas,13873,Não,0.37002771166226167,-0.08739212195529258
3504305,Avaí,Sinistros com vítimas feridas - ciclistas,4519,Sim,0.8149210911464686,-0.024772450141903154
3504404,Avanhandava,Sinistros com vítimas feridas - ciclistas,11438,Não,0.8760106600018324,-0.01559795286911371
3504503,Avaré,Sinistros com vítimas feridas - ciclistas,96098,Sim,0.5475127158268998,-0.05397009434143995
3504602,Bady Bassitt,Sinistros com vítimas feridas - ciclistas,28909,Não,0.021062891890448056,0.21976477275469536
3504701,Balbinos,Sinistros com vítimas feridas - ciclistas,3963,Não,NA,NA
3504800,Bálsamo,Sinistros com vítimas feridas - ciclistas,9854,Não,0.45100856358469893,0.07355064897599668
3504909,Bananal,Sinistros com vítimas feridas - ciclistas,10109,Sim,NA,NA
3505005,Barão de Antonina,Sinistros com vítimas feridas - ciclistas,3618,Não,0.1879503815356946,0.1282763071473408
3505104,Barbosa,Sinistros com vítimas feridas - ciclistas,5659,Não,0.1430850230207598,-0.14192167478466966
3505203,Bariri,Sinistros com vítimas feridas - ciclistas,32405,Sim,0.2031025124422442,-0.11814631301597842
3505302,Barra Bonita,Sinistros com vítimas feridas - ciclistas,35159,Sim,0.7724622199680001,-0.028247084762213687
3505351,Barra do Chapéu,Sinistros com vítimas feridas - ciclistas,5256,Não,NA,NA
3505401,Barra do Turvo,Sinistros com vítimas feridas - ciclistas,6922,Sim,0.337425668677909,0.09360655342644887
3505500,Barretos,Sinistros com vítimas feridas - ciclistas,126600,Sim,0.17488969401209017,-0.11641365284339966
3505609,Barrinha,Sinistros com vítimas feridas - ciclistas,33181,Não,0.3004512506990552,0.098639243880569
3505708,Barueri,Sinistros com vítimas feridas - ciclistas,330339,Sim,0.41933144917078596,0.07322740191480154
3505807,Bastos,Sinistros com vítimas feridas - ciclistas,21900,Sim,0.8312752909265477,0.021181797317445697
3505906,Batatais,Sinistros com vítimas feridas - ciclistas,59873,Sim,0.7239363818015189,0.031295670088942476
3506003,Bauru,Sinistros com vítimas feridas - ciclistas,391740,Sim,0.04865771585499885,-0.16719635061954755
3506102,Bebedouro,Sinistros com vítimas feridas - ciclistas,78210,Sim,0.4603349409051189,-0.0659820418142962
3506201,Bento de Abreu,Sinistros com vítimas feridas - ciclistas,2642,Não,NA,NA
3506300,Bernardino de Campos,Sinistros com vítimas feridas - ciclistas,11852,Sim,0.6952985667826368,0.03851931703843733
3506359,Bertioga,Sinistros com vítimas feridas - ciclistas,66873,Sim,0.22732744089249818,0.10443074252016546
3506409,Bilac,Sinistros com vítimas feridas - ciclistas,7455,Não,0.29746185995142826,-0.1010330574655117
3506508,Birigui,Sinistros com vítimas feridas - ciclistas,122988,Sim,0.5511360566622037,-0.0511795928639195
3506607,Biritiba Mirim,Sinistros com vítimas feridas - ciclistas,30526,Sim,0.9722488931007572,-0.004159401280971625
3506706,Boa Esperança do Sul,Sinistros com vítimas feridas - ciclistas,13135,Sim,0.7740029913189347,-0.028577805827413667
3506805,Bocaina,Sinistros com vítimas feridas - ciclistas,11467,Sim,0.6757058487030954,-0.04139626829461228
3506904,Bofete,Sinistros com vítimas feridas - ciclistas,10688,Não,0.5649136275794668,-0.05669129292024368
3507001,Boituva,Sinistros com vítimas feridas - ciclistas,63415,Sim,0.04389069335412357,-0.18113704117239154
3507100,Bom Jesus dos Perdões,Sinistros com vítimas feridas - ciclistas,22501,Sim,0.9472569241630517,-0.0071598229699968916
3507159,Bom Sucesso de Itararé,Sinistros com vítimas feridas - ciclistas,3610,Não,0.851452208411281,-0.020268368297920763
3507209,Borá,Sinistros com vítimas feridas - ciclistas,928,Não,NA,NA
3507308,Boracéia,Sinistros com vítimas feridas - ciclistas,4823,Não,NA,NA
3507407,Borborema,Sinistros com vítimas feridas - ciclistas,14415,Não,0.1311667445165022,0.14487981026614416
3507456,Borebi,Sinistros com vítimas feridas - ciclistas,2787,Não,0.851452208411281,-0.020268368297920763
3507506,Botucatu,Sinistros com vítimas feridas - ciclistas,150442,Sim,0.5626626450169396,0.05091503677818986
3507605,Bragança Paulista,Sinistros com vítimas feridas - ciclistas,184634,Sim,0.46828974581145727,0.06772710374456153
3507704,Braúna,Sinistros com vítimas feridas - ciclistas,5466,Não,NA,NA
3507753,Brejo Alegre,Sinistros com vítimas feridas - ciclistas,2605,Não,0.3593173383295708,0.08979341500313857
3507803,Brodowski,Sinistros com vítimas feridas - ciclistas,26167,Sim,0.9660198826290436,-0.0046839884678706485
3507902,Brotas,Sinistros com vítimas feridas - ciclistas,24423,Sim,0.09273180583812712,0.16140956856771146
3508009,Buri,Sinistros com vítimas feridas - ciclistas,20674,Sim,0.0802080065741631,0.1691500443861813
3508108,Buritama,Sinistros com vítimas feridas - ciclistas,17597,Sim,0.36035016400927034,0.08754859857469446
3508207,Buritizal,Sinistros com vítimas feridas - ciclistas,4447,Sim,0.37705619893811015,-0.08658650732445505
3508306,Cabrália Paulista,Sinistros com vítimas feridas - ciclistas,4362,Não,0.6025455230443836,-0.05141768427650008
3508405,Cabreúva,Sinistros com vítimas feridas - ciclistas,48473,Sim,0.025542809135339063,-0.21078024674401577
3508504,Caçapava,Sinistros com vítimas feridas - ciclistas,99678,Sim,1.9500940211289103e-4,0.32789367384539947
3508603,Cachoeira Paulista,Sinistros com vítimas feridas - ciclistas,32482,Sim,0.016488053210095433,0.22722301901124461
3508702,Caconde,Sinistros com vítimas feridas - ciclistas,17266,Não,NA,NA
3508801,Cafelândia,Sinistros com vítimas feridas - ciclistas,16905,Sim,0.8870500695589353,0.014262925839277574
3508900,Caiabu,Sinistros com vítimas feridas - ciclistas,3745,Sim,0.42610190270497333,0.07882143226969185
3509007,Caieiras,Sinistros com vítimas feridas - ciclistas,98257,Sim,0.983074735677013,-0.0026683084779629144
3509106,Caiuá,Sinistros com vítimas feridas - ciclistas,5585,Não,NA,NA
3509205,Cajamar,Sinistros com vítimas feridas - ciclistas,97363,Sim,0.20969619005437082,-0.11920226547327646
3509254,Cajati,Sinistros com vítimas feridas - ciclistas,29257,Sim,0.11350082093760595,0.14983063169937264
3509304,Cajobi,Sinistros com vítimas feridas - ciclistas,9232,Sim,0.5365913709737233,-0.06029110492972799
3509403,Cajuru,Sinistros com vítimas feridas - ciclistas,24217,Sim,0.8076063966513759,0.02412452742963543
3509452,Campina do Monte Alegre,Sinistros com vítimas feridas - ciclistas,6077,Sim,NA,NA
3509502,Campinas,Sinistros com vítimas feridas - ciclistas,1185977,Sim,0.0548007831716,0.16098742202505334
3509601,Campo Limpo Paulista,Sinistros com vítimas feridas - ciclistas,79663,Sim,0.1868154221647212,0.1268113805282359
3509700,Campos do Jordão,Sinistros com vítimas feridas - ciclistas,47983,Sim,0.11815105981446823,0.14762699634528728
3509809,Campos Novos Paulista,Sinistros com vítimas feridas - ciclistas,4991,Não,0.206214094779523,-0.12386225070951577
3509908,Cananéia,Sinistros com vítimas feridas - ciclistas,12489,Sim,0.33877474704756794,-0.09279136247128848
3509957,Canas,Sinistros com vítimas feridas - ciclistas,5049,Não,0.6769222390213793,-0.041689799822885766
3510005,Cândido Mota,Sinistros com vítimas feridas - ciclistas,30172,Sim,0.013609056464250134,0.21803471562835153
3510104,Cândido Rodrigues,Sinistros com vítimas feridas - ciclistas,2951,Não,0.25014387127430054,0.11224176875392321
3510153,Canitar,Sinistros com vítimas feridas - ciclistas,6524,Não,0.28511726132423454,0.10415377071393606
3510203,Capão Bonito,Sinistros com vítimas feridas - ciclistas,47403,Sim,0.3145622283651763,0.09357390158289287
3510302,Capela do Alto,Sinistros com vítimas feridas - ciclistas,23597,Sim,0.42254167277339433,0.07811266926159735
3510401,Capivari,Sinistros com vítimas feridas - ciclistas,51318,Sim,0.4607745670620858,-0.07031174305805518
3510500,Caraguatatuba,Sinistros com vítimas feridas - ciclistas,141084,Sim,0.14911181734062515,0.122030290855044
3510609,Carapicuíba,Sinistros com vítimas feridas - ciclistas,398462,Sim,0.21897454881685982,0.11227359684721967
3510708,Cardoso,Sinistros com vítimas feridas - ciclistas,11491,Não,0.8966586756956103,-0.012749173521773932
3510807,Casa Branca,Sinistros com vítimas feridas - ciclistas,28786,Sim,0.9057756030489943,0.012020036069027101
3510906,Cássia dos Coqueiros,Sinistros com vítimas feridas - ciclistas,2855,Não,0.26118487267849755,0.1103500051775686
3511003,Castilho,Sinistros com vítimas feridas - ciclistas,20418,Não,0.40834133868063827,-0.07878855201816289
3511102,Catanduva,Sinistros com vítimas feridas - ciclistas,119172,Sim,0.5130566753965017,-0.05734671253590379
3511201,Catiguá,Sinistros com vítimas feridas - ciclistas,7105,Não,0.6769222390213793,0.041689799822885766
3511300,Cedral,Sinistros com vítimas feridas - ciclistas,13160,Não,0.4245948319088616,0.07757966370550348
3511409,Cerqueira César,Sinistros com vítimas feridas - ciclistas,22076,Sim,0.6922284466837911,0.03881919622348043
3511508,Cerquilho,Sinistros com vítimas feridas - ciclistas,46217,Sim,0.6533695293095025,-0.04210832889289788
3511607,Cesário Lange,Sinistros com vítimas feridas - ciclistas,19588,Sim,0.14317571755053157,0.1414854362202578
3511706,Charqueada,Sinistros com vítimas feridas - ciclistas,15798,Sim,0.5070751398051545,-0.06477635987547098
3511904,Clementina,Sinistros com vítimas feridas - ciclistas,7087,Não,0.7514969244480325,-0.031244718911581808
3512001,Colina,Sinistros com vítimas feridas - ciclistas,18842,Sim,0.5645809919550457,0.05477786600589815
3512100,Colômbia,Sinistros com vítimas feridas - ciclistas,6781,Não,0.3593173383295708,0.08979341500313857
3512209,Conchal,Sinistros com vítimas feridas - ciclistas,29034,Sim,0.33964925289052367,0.08983467088172384
3512308,Conchas,Sinistros com vítimas feridas - ciclistas,15381,Sim,0.923724918398048,0.010048517488287998
3512407,Cordeirópolis,Sinistros com vítimas feridas - ciclistas,25130,Sim,0.28608760420653406,0.09909708518531148
3512506,Coroados,Sinistros com vítimas feridas - ciclistas,5498,Não,0.722023125642981,-0.034986907161305494
3512605,Coronel Macedo,Sinistros com vítimas feridas - ciclistas,4295,Não,NA,NA
3512704,Corumbataí,Sinistros com vítimas feridas - ciclistas,4285,Não,0.1879503815356946,-0.1282763071473408
3512803,Cosmópolis,Sinistros com vítimas feridas - ciclistas,61204,Sim,0.5892671745706385,0.051635591073138136
3512902,Cosmorama,Sinistros com vítimas feridas - ciclistas,8968,Sim,0.9209574123584585,-0.010341966512217733
3513009,Cotia,Sinistros com vítimas feridas - ciclistas,287004,Sim,0.3996970989074288,-0.07741257973293741
3513108,Cravinhos,Sinistros com vítimas feridas - ciclistas,34252,Sim,0.6242186735362978,-0.046139366813352144
